Epoca,ErroAproxTreino,ErroClassTreino,ErroAproxTeste,ErroClassTeste
2151,15,5219,6,18,1384,17
2152,15,5126,6,18,1384,17
2153,15,5033,6,18,1384,17
2154,15,4940,6,18,1385,17
2155,15,4847,6,18,1385,17
2156,15,4754,6,18,1385,17
2157,15,4661,6,18,1385,17
2158,15,4568,6,18,1386,17
2159,15,4476,6,18,1386,17
2160,15,4383,6,18,1386,17
2161,15,4291,6,18,1386,17
2162,15,4199,6,18,1387,17
2163,15,4107,6,18,1387,17
2164,15,4015,6,18,1387,17
2165,15,3923,6,18,1388,17
2166,15,3831,6,18,1388,17
2167,15,3740,6,18,1388,17
2168,15,3648,6,18,1389,17
2169,15,3557,6,18,1389,17
2170,15,3466,6,18,1390,17
2171,15,3375,6,18,1390,17
2172,15,3284,6,18,1390,17
2173,15,3193,6,18,1391,17
2174,15,3102,6,18,1391,17
2175,15,3012,6,18,1392,17
2176,15,2921,6,18,1392,17
2177,15,2831,6,18,1393,17
2178,15,2741,6,18,1393,17
2179,15,2651,6,18,1394,17
2180,15,2561,6,18,1394,17
2181,15,2472,6,18,1395,17
2182,15,2382,6,18,1395,17
2183,15,2292,6,18,1396,17
2184,15,2203,6,18,1396,17
2185,15,2114,6,18,1397,17
2186,15,2025,6,18,1397,17
2187,15,1936,6,18,1398,17
2188,15,1847,6,18,1399,17
2189,15,1758,6,18,1399,17
2190,15,1670,6,18,1400,17
2191,15,1582,6,18,1401,17
2192,15,1493,6,18,1401,17
2193,15,1405,6,18,1402,17
2194,15,1317,6,18,1403,17
2195,15,1229,6,18,1404,17
2196,15,1142,6,18,1404,17
2197,15,1054,6,18,1405,17
2198,15,0967,6,18,1406,17
2199,15,0879,6,18,1407,17
2200,15,0792,6,18,1408,17
2201,15,0705,6,18,1409,17
2202,15,0618,6,18,1409,17
2203,15,0531,6,18,1410,17
2204,15,0445,6,18,1411,17
2205,15,0358,6,18,1412,17
2206,15,0272,6,18,1413,17
2207,15,0185,6,18,1414,17
2208,15,0099,6,18,1415,17
2209,15,0013,6,18,1416,17
2210,14,9927,6,18,1417,17
2211,14,9842,6,18,1419,17
2212,14,9756,6,18,1420,17
2213,14,9671,6,18,1421,17
2214,14,9585,6,18,1422,17
2215,14,9500,6,18,1423,17
2216,14,9415,6,18,1424,17
2217,14,9330,6,18,1426,17
2218,14,9245,6,18,1427,17
2219,14,9161,6,18,1428,17
2220,14,9076,6,18,1429,17
2221,14,8992,6,18,1431,17
2222,14,8908,6,18,1432,17
2223,14,8823,6,18,1434,17
2224,14,8739,6,18,1435,17
2225,14,8656,6,18,1436,17
2226,14,8572,6,18,1438,17
2227,14,8488,6,18,1439,17
2228,14,8405,6,18,1441,17
2229,14,8322,6,18,1443,17
2230,14,8238,6,18,1444,17
2231,14,8155,6,18,1446,17
2232,14,8072,6,18,1447,17
2233,14,7990,6,18,1449,17
2234,14,7907,6,18,1451,17
2235,14,7824,6,18,1453,17
2236,14,7742,6,18,1454,17
2237,14,7660,6,18,1456,17
2238,14,7578,6,18,1458,17
2239,14,7496,6,18,1460,17
2240,14,7414,6,18,1462,17
2241,14,7332,6,18,1464,17
2242,14,7250,6,18,1466,17
2243,14,7169,6,18,1468,17
2244,14,7087,6,18,1470,17
2245,14,7006,6,18,1472,17
2246,14,6925,6,18,1474,17
2247,14,6844,6,18,1476,17
2248,14,6763,6,18,1479,17
2249,14,6683,6,18,1481,17
2250,14,6602,6,18,1483,17
2251,14,6522,6,18,1485,17
2252,14,6441,6,18,1488,17
2253,14,6361,6,18,1490,17
2254,14,6281,6,18,1493,17
2255,14,6201,6,18,1495,17
2256,14,6121,6,18,1498,17
2257,14,6042,6,18,1500,17
2258,14,5962,6,18,1503,17
2259,14,5883,6,18,1505,17
2260,14,5803,6,18,1508,17
2261,14,5724,6,18,1511,17
2262,14,5645,6,18,1513,17
2263,14,5566,6,18,1516,17
2264,14,5487,6,18,1519,17
2265,14,5409,6,18,1522,17
2266,14,5330,6,18,1525,17
2267,14,5252,6,18,1528,17
2268,14,5174,6,18,1531,17
2269,14,5095,6,18,1534,17
2270,14,5017,6,18,1537,17
2271,14,4939,6,18,1540,17
2272,14,4862,6,18,1543,17
2273,14,4784,6,18,1547,17
2274,14,4707,6,18,1550,17
2275,14,4629,6,18,1553,17
2276,14,4552,6,18,1557,17
2277,14,4475,6,18,1560,17
2278,14,4398,6,18,1564,17
2279,14,4321,6,18,1567,17
2280,14,4244,6,18,1571,17
2281,14,4167,6,18,1574,17
2282,14,4091,6,18,1578,17
2283,14,4015,6,18,1582,17
2284,14,3938,6,18,1586,17
2285,14,3862,6,18,1589,17
2286,14,3786,6,18,1593,17
2287,14,3710,6,18,1597,17
2288,14,3634,6,18,1601,17
2289,14,3559,6,18,1605,17
2290,14,3483,6,18,1609,17
2291,14,3408,6,18,1614,17
2292,14,3333,6,18,1618,17
2293,14,3257,6,18,1622,17
2294,14,3182,6,18,1626,17
2295,14,3107,6,18,1631,17
2296,14,3033,6,18,1635,17
2297,14,2958,6,18,1640,17
2298,14,2883,6,18,1644,17
2299,14,2809,6,18,1649,17
2300,14,2735,6,18,1654,17
2301,14,2661,6,18,1658,17
2302,14,2587,6,18,1663,17
2303,14,2513,6,18,1668,17
2304,14,2439,6,18,1673,17
2305,14,2365,6,18,1678,17
2306,14,2292,6,18,1683,17
2307,14,2218,6,18,1688,17
2308,14,2145,6,18,1693,17
2309,14,2072,6,18,1698,17
2310,14,1999,6,18,1704,17
2311,14,1926,6,18,1709,17
2312,14,1853,6,18,1714,17
2313,14,1780,6,18,1720,17
2314,14,1707,6,18,1726,17
2315,14,1635,6,18,1731,17
2316,14,1563,6,18,1737,17
2317,14,1490,6,18,1743,17
2318,14,1418,6,18,1748,17
2319,14,1346,6,18,1754,17
2320,14,1274,6,18,1760,17
2321,14,1203,6,18,1766,17
2322,14,1131,6,18,1772,17
2323,14,1060,6,18,1779,17
2324,14,0988,6,18,1785,17
2325,14,0917,6,18,1791,17
2326,14,0846,6,18,1797,17
2327,14,0775,5,18,1804,17
2328,14,0704,5,18,1810,17
2329,14,0633,5,18,1817,17
2330,14,0562,5,18,1824,17
2331,14,0492,5,18,1830,17
2332,14,0421,5,18,1837,17
2333,14,0351,5,18,1844,17
2334,14,0281,5,18,1851,17
2335,14,0211,5,18,1858,17
2336,14,0141,5,18,1865,17
2337,14,0071,5,18,1873,17
2338,14,0001,5,18,1880,17
2339,13,9932,5,18,1887,17
2340,13,9862,5,18,1895,17
2341,13,9793,5,18,1902,17
2342,13,9724,5,18,1910,17
2343,13,9654,5,18,1917,17
2344,13,9585,5,18,1925,17
2345,13,9517,5,18,1933,17
2346,13,9448,5,18,1941,17
2347,13,9379,5,18,1949,17
2348,13,9311,5,18,1957,17
2349,13,9242,5,18,1965,17
2350,13,9174,5,18,1973,17
2351,13,9106,5,18,1981,17
2352,13,9038,5,18,1990,17
2353,13,8970,5,18,1998,17
2354,13,8902,5,18,2007,17
2355,13,8834,5,18,2016,17
2356,13,8767,5,18,2024,17
2357,13,8699,5,18,2033,17
2358,13,8632,5,18,2042,17
2359,13,8565,5,18,2051,17
2360,13,8498,5,18,2060,17
2361,13,8431,5,18,2069,17
2362,13,8364,5,18,2078,17
2363,13,8297,5,18,2088,17
2364,13,8230,5,18,2097,17
2365,13,8164,5,18,2107,17
2366,13,8097,5,18,2116,17
2367,13,8031,5,18,2126,17
2368,13,7965,5,18,2136,17
2369,13,7899,5,18,2145,17
2370,13,7833,5,18,2155,17
2371,13,7767,5,18,2165,17
2372,13,7701,5,18,2175,17
2373,13,7636,5,18,2186,17
2374,13,7570,5,18,2196,17
2375,13,7505,5,18,2206,17
2376,13,7440,5,18,2217,17
2377,13,7374,5,18,2227,17
2378,13,7309,5,18,2238,17
2379,13,7244,5,18,2249,17
2380,13,7180,5,18,2260,17
2381,13,7115,5,18,2270,17
2382,13,7050,5,18,2281,17
2383,13,6986,5,18,2293,17
2384,13,6922,5,18,2304,17
2385,13,6857,5,18,2315,17
2386,13,6793,5,18,2326,17
2387,13,6729,5,18,2338,17
2388,13,6665,5,18,2349,17
2389,13,6601,5,18,2361,17
2390,13,6538,5,18,2373,17
2391,13,6474,5,18,2384,17
2392,13,6411,5,18,2396,17
2393,13,6347,5,18,2408,17
2394,13,6284,5,18,2420,17
2395,13,6221,5,18,2433,17
2396,13,6158,5,18,2445,17
2397,13,6095,5,18,2457,17
2398,13,6032,5,18,2470,17
2399,13,5970,5,18,2482,17
2400,13,5907,5,18,2495,17
2401,13,5845,5,18,2508,17
2402,13,5782,5,18,2520,17
2403,13,5720,5,18,2533,17
2404,13,5658,5,18,2546,17
2405,13,5596,5,18,2559,17
2406,13,5534,5,18,2572,17
2407,13,5472,5,18,2586,17
2408,13,5410,5,18,2599,17
2409,13,5348,5,18,2612,17
2410,13,5287,5,18,2626,17
2411,13,5225,5,18,2639,17
2412,13,5164,5,18,2653,17
2413,13,5103,5,18,2667,17
2414,13,5042,5,18,2681,17
2415,13,4981,5,18,2695,17
2416,13,4920,5,18,2709,17
2417,13,4859,5,18,2723,17
2418,13,4798,5,18,2737,17
2419,13,4737,5,18,2751,17
2420,13,4677,5,18,2765,17
2421,13,4616,5,18,2780,17
2422,13,4556,5,18,2794,17
2423,13,4496,5,18,2809,17
2424,13,4435,5,18,2823,17
2425,13,4375,5,18,2838,17
2426,13,4315,5,18,2853,17
2427,13,4255,5,18,2868,17
2428,13,4196,5,18,2883,17
2429,13,4136,5,18,2898,17
2430,13,4076,5,18,2913,17
2431,13,4017,5,18,2928,17
2432,13,3957,5,18,2943,17
2433,13,3898,5,18,2959,17
2434,13,3838,5,18,2974,17
2435,13,3779,5,18,2989,17
2436,13,3720,5,18,3005,17
2437,13,3661,5,18,3021,17
2438,13,3602,5,18,3036,17
2439,13,3543,5,18,3052,17
2440,13,3484,5,18,3068,17
2441,13,3425,5,18,3083,17
2442,13,3366,5,18,3099,17
2443,13,3308,5,18,3115,17
2444,13,3249,5,18,3131,17
2445,13,3190,5,18,3147,17
2446,13,3132,5,18,3163,17
2447,13,3074,5,18,3180,17
2448,13,3015,5,18,3196,17
2449,13,2957,5,18,3212,17
2450,13,2899,5,18,3229,17
2451,13,2841,5,18,3245,17
2452,13,2782,5,18,3261,17
2453,13,2724,5,18,3278,17
2454,13,2666,5,18,3294,17
2455,13,2609,5,18,3311,17
2456,13,2551,5,18,3327,17
2457,13,2493,5,18,3344,17
2458,13,2435,5,18,3361,17
2459,13,2377,5,18,3378,17
2460,13,2320,5,18,3394,17
2461,13,2262,4,18,3411,17
2462,13,2204,4,18,3428,17
2463,13,2147,4,18,3445,17
2464,13,2089,4,18,3462,17
2465,13,2032,4,18,3479,17
2466,13,1974,4,18,3496,17
2467,13,1917,4,18,3513,17
2468,13,1859,4,18,3530,17
2469,13,1802,4,18,3547,16
2470,13,1745,4,18,3564,16
2471,13,1687,4,18,3581,16
2472,13,1630,4,18,3598,16
2473,13,1573,4,18,3615,16
2474,13,1516,4,18,3632,16
2475,13,1459,4,18,3649,16
2476,13,1401,4,18,3666,16
2477,13,1344,4,18,3683,16
2478,13,1287,4,18,3700,16
2479,13,1230,4,18,3718,16
2480,13,1173,4,18,3735,16
2481,13,1116,4,18,3752,16
2482,13,1059,4,18,3769,16
2483,13,1001,4,18,3786,16
2484,13,0944,4,18,3803,16
2485,13,0887,4,18,3821,16
2486,13,0830,4,18,3838,16
2487,13,0773,4,18,3855,16
2488,13,0716,4,18,3872,16
2489,13,0659,4,18,3889,16
2490,13,0602,4,18,3906,16
2491,13,0545,4,18,3923,16
2492,13,0488,4,18,3940,16
2493,13,0430,4,18,3957,16
2494,13,0373,4,18,3975,16
2495,13,0316,4,18,3992,16
2496,13,0259,4,18,4009,16
2497,13,0202,4,18,4026,16
2498,13,0145,4,18,4042,16
2499,13,0087,4,18,4059,16
2500,13,0030,4,18,4076,16
2501,12,9973,4,18,4093,16
2502,12,9916,4,18,4110,16
2503,12,9858,4,18,4127,16
2504,12,9801,4,18,4144,16
2505,12,9744,4,18,4160,16
2506,12,9686,4,18,4177,16
2507,12,9629,4,18,4194,16
2508,12,9572,4,18,4210,16
2509,12,9514,4,18,4227,16
2510,12,9457,4,18,4243,16
2511,12,9399,4,18,4260,16
2512,12,9342,4,18,4276,16
2513,12,9284,4,18,4293,16
2514,12,9226,4,18,4309,16
2515,12,9169,4,18,4325,16
2516,12,9111,4,18,4342,16
2517,12,9053,4,18,4358,16
2518,12,8995,4,18,4374,16
2519,12,8938,4,18,4390,16
2520,12,8880,4,18,4406,16
2521,12,8822,4,18,4422,16
2522,12,8764,4,18,4438,16
2523,12,8706,4,18,4454,16
2524,12,8648,4,18,4470,16
2525,12,8590,4,18,4485,16
2526,12,8531,4,18,4501,16
2527,12,8473,4,18,4517,16
2528,12,8415,4,18,4532,16
2529,12,8357,4,18,4548,17
2530,12,8298,4,18,4563,17
2531,12,8240,4,18,4578,17
2532,12,8181,4,18,4594,17
2533,12,8123,4,18,4609,17
2534,12,8064,4,18,4624,17
2535,12,8006,4,18,4639,17
2536,12,7947,4,18,4654,17
2537,12,7888,4,18,4669,17
2538,12,7830,4,18,4684,17
2539,12,7771,4,18,4699,17
2540,12,7712,4,18,4713,17
2541,12,7653,4,18,4728,17
2542,12,7594,4,18,4743,17
2543,12,7535,4,18,4757,17
2544,12,7476,4,18,4772,17
2545,12,7417,4,18,4786,17
2546,12,7357,4,18,4800,17
2547,12,7298,4,18,4814,17
2548,12,7239,4,18,4828,17
2549,12,7179,4,18,4842,17
2550,12,7120,4,18,4856,17
2551,12,7060,4,18,4870,17
2552,12,7001,4,18,4884,17
2553,12,6941,4,18,4898,17
2554,12,6882,4,18,4911,17
2555,12,6822,4,18,4925,17
2556,12,6762,4,18,4938,17
2557,12,6702,4,18,4952,17
2558,12,6642,4,18,4965,17
2559,12,6583,4,18,4978,17
2560,12,6523,4,18,4991,17
2561,12,6462,4,18,5005,17
2562,12,6402,4,18,5018,17
2563,12,6342,4,18,5030,17
2564,12,6282,4,18,5043,17
2565,12,6222,4,18,5056,17
2566,12,6161,4,18,5069,17
2567,12,6101,4,18,5081,17
2568,12,6041,4,18,5094,17
2569,12,5980,4,18,5106,17
2570,12,5920,4,18,5118,17
2571,12,5859,4,18,5131,17
2572,12,5799,4,18,5143,17
2573,12,5738,4,18,5155,17
2574,12,5677,4,18,5167,17
2575,12,5616,4,18,5179,17
2576,12,5556,4,18,5190,17
2577,12,5495,4,18,5202,17
2578,12,5434,4,18,5214,17
2579,12,5373,4,18,5225,17
2580,12,5312,4,18,5237,17
2581,12,5251,4,18,5248,17
2582,12,5190,4,18,5260,17
2583,12,5129,4,18,5271,17
2584,12,5068,4,18,5282,17
2585,12,5006,4,18,5293,17
2586,12,4945,4,18,5304,17
2587,12,4884,4,18,5315,17
2588,12,4823,4,18,5326,17
2589,12,4761,4,18,5336,17
2590,12,4700,4,18,5347,17
2591,12,4638,4,18,5358,17
2592,12,4577,4,18,5368,17
2593,12,4515,4,18,5379,17
2594,12,4454,4,18,5389,17
2595,12,4392,4,18,5399,17
2596,12,4331,4,18,5409,17
2597,12,4269,4,18,5420,17
2598,12,4207,4,18,5430,17
2599,12,4146,4,18,5440,17
2600,12,4084,4,18,5449,17
2601,12,4022,4,18,5459,17
2602,12,3961,4,18,5469,17
2603,12,3899,4,18,5479,17
2604,12,3837,4,18,5488,17
2605,12,3775,4,18,5498,17
2606,12,3713,4,18,5507,17
2607,12,3651,4,18,5516,17
2608,12,3589,4,18,5526,17
2609,12,3527,4,18,5535,17
2610,12,3465,4,18,5544,17
2611,12,3403,4,18,5553,17
2612,12,3342,4,18,5562,17
2613,12,3279,4,18,5571,17
2614,12,3217,4,18,5580,17
2615,12,3155,4,18,5589,17
2616,12,3093,4,18,5597,17
2617,12,3031,4,18,5606,17
2618,12,2969,4,18,5614,17
2619,12,2907,4,18,5623,17
2620,12,2845,4,18,5631,17
2621,12,2783,4,18,5640,17
2622,12,2721,4,18,5648,17
2623,12,2659,4,18,5656,17
2624,12,2596,4,18,5664,17
2625,12,2534,4,18,5672,17
2626,12,2472,4,18,5680,17
2627,12,2410,4,18,5688,17
2628,12,2348,4,18,5696,17
2629,12,2285,4,18,5704,17
2630,12,2223,4,18,5712,17
2631,12,2161,4,18,5720,17
2632,12,2099,4,18,5727,17
2633,12,2037,4,18,5735,17
2634,12,1975,4,18,5742,17
2635,12,1912,4,18,5750,17
2636,12,1850,4,18,5757,17
2637,12,1788,4,18,5764,17
2638,12,1726,4,18,5772,17
2639,12,1664,4,18,5779,17
2640,12,1601,4,18,5786,17
2641,12,1539,4,18,5793,17
2642,12,1477,4,18,5800,17
2643,12,1415,4,18,5807,17
2644,12,1353,4,18,5814,17
2645,12,1291,4,18,5821,17
2646,12,1228,4,18,5828,17
2647,12,1166,4,18,5834,17
2648,12,1104,4,18,5841,17
2649,12,1042,4,18,5848,17
2650,12,0980,4,18,5854,17
2651,12,0918,4,18,5861,17
2652,12,0856,4,18,5867,17
2653,12,0794,4,18,5873,17
2654,12,0732,4,18,5880,17
2655,12,0670,4,18,5886,17
2656,12,0608,4,18,5892,17
2657,12,0546,4,18,5898,17
2658,12,0484,4,18,5905,17
2659,12,0422,4,18,5911,17
2660,12,0360,4,18,5917,17
2661,12,0298,4,18,5923,17
2662,12,0236,4,18,5929,17
2663,12,0174,4,18,5934,17
2664,12,0112,4,18,5940,17
2665,12,0050,4,18,5946,17
2666,11,9989,4,18,5952,17
2667,11,9927,4,18,5957,17
2668,11,9865,4,18,5963,17
2669,11,9803,4,18,5969,17
2670,11,9742,4,18,5974,17
2671,11,9680,4,18,5980,17
2672,11,9618,4,18,5985,17
2673,11,9557,4,18,5991,16
2674,11,9495,4,18,5996,16
2675,11,9433,4,18,6001,16
2676,11,9372,4,18,6006,16
2677,11,9310,4,18,6012,16
2678,11,9249,4,18,6017,16
2679,11,9187,4,18,6022,16
2680,11,9126,4,18,6027,16
2681,11,9065,4,18,6032,16
2682,11,9003,4,18,6037,16
2683,11,8942,4,18,6042,16
2684,11,8881,4,18,6047,16
2685,11,8819,4,18,6052,16
2686,11,8758,4,18,6057,16
2687,11,8697,4,18,6061,16
2688,11,8636,4,18,6066,16
2689,11,8575,4,18,6071,16
2690,11,8513,4,18,6076,16
2691,11,8452,4,18,6080,16
2692,11,8391,4,18,6085,16
2693,11,8330,4,18,6089,16
2694,11,8269,4,18,6094,16
2695,11,8208,4,18,6098,16
2696,11,8148,4,18,6103,16
2697,11,8087,4,18,6107,16
2698,11,8026,4,18,6112,16
2699,11,7965,4,18,6116,16
2700,11,7904,4,18,6120,16
2701,11,7844,4,18,6124,16
2702,11,7783,4,18,6129,16
2703,11,7722,4,18,6133,16
2704,11,7662,4,18,6137,16
2705,11,7601,4,18,6141,16
2706,11,7541,4,18,6145,16
2707,11,7480,4,18,6149,16
2708,11,7420,4,18,6153,16
2709,11,7360,4,18,6157,16
2710,11,7299,3,18,6161,16
2711,11,7239,3,18,6165,16
2712,11,7179,3,18,6169,16
2713,11,7119,3,18,6173,16
2714,11,7059,3,18,6176,16
2715,11,6998,3,18,6180,16
2716,11,6938,3,18,6184,16
2717,11,6878,3,18,6188,16
2718,11,6818,3,18,6191,16
2719,11,6759,3,18,6195,16
2720,11,6699,3,18,6198,16
2721,11,6639,3,18,6202,16
2722,11,6579,3,18,6205,16
2723,11,6519,3,18,6209,16
2724,11,6460,3,18,6212,16
2725,11,6400,3,18,6216,16
2726,11,6340,3,18,6219,16
2727,11,6281,3,18,6223,16
2728,11,6221,3,18,6226,16
2729,11,6162,3,18,6229,16
2730,11,6103,3,18,6233,16
2731,11,6043,3,18,6236,16
2732,11,5984,3,18,6239,16
2733,11,5925,3,18,6242,16
2734,11,5866,3,18,6245,16
2735,11,5806,3,18,6249,16
2736,11,5747,3,18,6252,16
2737,11,5688,3,18,6255,16
2738,11,5629,3,18,6258,16
2739,11,5570,3,18,6261,16
2740,11,5512,3,18,6264,16
2741,11,5453,3,18,6267,16
2742,11,5394,3,18,6270,16
2743,11,5335,3,18,6273,16
2744,11,5276,3,18,6276,16
2745,11,5218,3,18,6278,16
2746,11,5159,3,18,6281,16
2747,11,5101,3,18,6284,16
2748,11,5042,3,18,6287,16
2749,11,4984,3,18,6290,16
2750,11,4926,3,18,6292,16
2751,11,4867,3,18,6295,16
2752,11,4809,3,18,6298,16
2753,11,4751,3,18,6300,16
2754,11,4693,3,18,6303,16
2755,11,4634,3,18,6305,16
2756,11,4576,3,18,6308,16
2757,11,4518,3,18,6311,16
2758,11,4461,3,18,6313,16
2759,11,4403,3,18,6316,16
2760,11,4345,3,18,6318,16
2761,11,4287,3,18,6320,16
2762,11,4229,3,18,6323,16
2763,11,4172,3,18,6325,16
2764,11,4114,3,18,6328,16
2765,11,4057,3,18,6330,16
2766,11,3999,3,18,6332,16
2767,11,3942,3,18,6335,16
2768,11,3884,3,18,6337,16
2769,11,3827,3,18,6339,16
2770,11,3770,3,18,6341,16
2771,11,3712,3,18,6344,16
2772,11,3655,3,18,6346,16
2773,11,3598,3,18,6348,16
2774,11,3541,3,18,6350,16
2775,11,3484,3,18,6352,16
2776,11,3427,3,18,6354,16
2777,11,3370,3,18,6356,16
2778,11,3313,3,18,6358,16
2779,11,3257,3,18,6360,16
2780,11,3200,3,18,6362,16
2781,11,3143,3,18,6364,16
2782,11,3087,3,18,6366,16
2783,11,3030,3,18,6368,16
2784,11,2974,3,18,6370,16
2785,11,2917,3,18,6372,16
2786,11,2861,3,18,6374,16
2787,11,2804,3,18,6376,16
2788,11,2748,3,18,6377,16
2789,11,2692,3,18,6379,16
2790,11,2636,3,18,6381,16
2791,11,2580,3,18,6383,16
2792,11,2524,3,18,6384,16
2793,11,2468,3,18,6386,16
2794,11,2412,3,18,6388,16
2795,11,2356,3,18,6390,16
2796,11,2300,3,18,6391,16
2797,11,2244,3,18,6393,16
2798,11,2189,3,18,6394,16
2799,11,2133,3,18,6396,16
2800,11,2078,3,18,6398,16
2801,11,2022,3,18,6399,16
2802,11,1967,3,18,6401,16
2803,11,1911,3,18,6402,16
2804,11,1856,3,18,6404,16
2805,11,1801,3,18,6405,16
2806,11,1745,3,18,6406,16
2807,11,1690,3,18,6408,16
2808,11,1635,3,18,6409,16
2809,11,1580,3,18,6411,16
2810,11,1525,3,18,6412,16
2811,11,1470,3,18,6413,16
2812,11,1415,3,18,6415,16
2813,11,1360,3,18,6416,16
2814,11,1306,3,18,6417,16
2815,11,1251,3,18,6419,16
2816,11,1196,3,18,6420,16
2817,11,1142,3,18,6421,16
2818,11,1087,3,18,6422,16
2819,11,1033,3,18,6424,16
2820,11,0978,3,18,6425,16
2821,11,0924,3,18,6426,16
2822,11,0870,3,18,6427,16
2823,11,0815,3,18,6428,16
2824,11,0761,3,18,6429,16
2825,11,0707,3,18,6430,16
2826,11,0653,3,18,6431,16
2827,11,0599,3,18,6432,16
2828,11,0545,3,18,6433,16
2829,11,0491,3,18,6434,16
2830,11,0437,3,18,6435,16
2831,11,0384,3,18,6436,16
2832,11,0330,3,18,6437,16
2833,11,0276,3,18,6438,16
2834,11,0223,3,18,6439,16
2835,11,0169,3,18,6440,16
2836,11,0116,3,18,6441,16
2837,11,0062,3,18,6442,16
2838,11,0009,3,18,6443,16
2839,10,9955,3,18,6444,16
2840,10,9902,3,18,6444,16
2841,10,9849,3,18,6445,16
2842,10,9796,3,18,6446,16
2843,10,9743,3,18,6447,16
2844,10,9690,3,18,6448,16
2845,10,9637,3,18,6448,16
2846,10,9584,3,18,6449,16
2847,10,9531,3,18,6450,16
2848,10,9478,3,18,6450,16
2849,10,9426,3,18,6451,16
2850,10,9373,3,18,6452,16
2851,10,9320,3,18,6452,16
2852,10,9268,3,18,6453,16
2853,10,9215,3,18,6454,16
2854,10,9163,3,18,6454,16
2855,10,9110,3,18,6455,16
2856,10,9058,3,18,6455,16
2857,10,9006,3,18,6456,16
2858,10,8954,3,18,6456,16
2859,10,8901,3,18,6457,16
2860,10,8849,3,18,6457,16
2861,10,8797,3,18,6458,16
2862,10,8745,3,18,6458,16
2863,10,8693,3,18,6459,16
2864,10,8642,3,18,6459,16
2865,10,8590,3,18,6460,16
2866,10,8538,3,18,6460,16
2867,10,8486,3,18,6460,16
2868,10,8435,3,18,6461,16
2869,10,8383,3,18,6461,16
2870,10,8332,3,18,6462,16
2871,10,8280,3,18,6462,16
2872,10,8229,3,18,6462,16
2873,10,8178,3,18,6463,16
2874,10,8126,3,18,6463,16
2875,10,8075,3,18,6463,16
2876,10,8024,3,18,6463,16
2877,10,7973,3,18,6464,16
2878,10,7922,3,18,6464,16
2879,10,7871,3,18,6464,16
2880,10,7820,3,18,6464,16
2881,10,7769,3,18,6464,16
2882,10,7718,3,18,6465,16
2883,10,7667,3,18,6465,16
2884,10,7617,3,18,6465,16
2885,10,7566,3,18,6465,16
2886,10,7515,3,18,6465,16
2887,10,7465,3,18,6465,16
2888,10,7414,3,18,6465,16
2889,10,7364,3,18,6465,16
2890,10,7314,3,18,6465,16
2891,10,7263,3,18,6466,16
2892,10,7213,3,18,6466,16
2893,10,7163,3,18,6466,16
2894,10,7113,3,18,6466,16
2895,10,7063,3,18,6466,16
2896,10,7013,3,18,6466,16
2897,10,6963,3,18,6466,16
2898,10,6913,3,18,6466,16
2899,10,6863,3,18,6466,16
2900,10,6813,3,18,6465,16
2901,10,6763,3,18,6465,16
2902,10,6714,3,18,6465,16
2903,10,6664,3,18,6465,16
2904,10,6614,3,18,6465,16
2905,10,6565,3,18,6465,16
2906,10,6515,3,18,6465,16
2907,10,6466,3,18,6465,16
2908,10,6417,3,18,6464,16
2909,10,6367,3,18,6464,16
2910,10,6318,3,18,6464,16
2911,10,6269,3,18,6464,16
2912,10,6220,3,18,6464,16
2913,10,6171,3,18,6463,16
2914,10,6122,3,18,6463,16
2915,10,6073,3,18,6463,16
2916,10,6024,3,18,6463,16
2917,10,5975,3,18,6462,16
2918,10,5926,3,18,6462,16
2919,10,5877,3,18,6462,16
2920,10,5829,3,18,6462,16
2921,10,5780,3,18,6461,16
2922,10,5732,3,18,6461,16
2923,10,5683,3,18,6461,16
2924,10,5635,3,18,6460,16
2925,10,5586,3,18,6460,16
2926,10,5538,3,18,6460,16
2927,10,5490,3,18,6459,16
2928,10,5441,3,18,6459,16
2929,10,5393,3,18,6458,16
2930,10,5345,3,18,6458,16
2931,10,5297,3,18,6458,16
2932,10,5249,3,18,6457,16
2933,10,5201,3,18,6457,16
2934,10,5153,3,18,6456,16
2935,10,5105,3,18,6456,16
2936,10,5057,3,18,6455,16
2937,10,5010,3,18,6455,16
2938,10,4962,3,18,6454,16
2939,10,4914,3,18,6454,16
2940,10,4867,3,18,6453,16
2941,10,4819,3,18,6453,16
2942,10,4772,3,18,6452,16
2943,10,4724,3,18,6452,16
2944,10,4677,3,18,6451,16
2945,10,4630,3,18,6451,16
2946,10,4583,3,18,6450,16
2947,10,4535,3,18,6449,16
2948,10,4488,3,18,6449,16
2949,10,4441,3,18,6448,16
2950,10,4394,3,18,6448,16
2951,10,4347,3,18,6447,16
2952,10,4300,3,18,6446,16
2953,10,4253,3,18,6446,16
2954,10,4206,3,18,6445,16
2955,10,4160,3,18,6444,16
2956,10,4113,3,18,6444,16
2957,10,4066,3,18,6443,16
2958,10,4020,3,18,6442,16
2959,10,3973,3,18,6442,16
2960,10,3927,3,18,6441,16
2961,10,3880,3,18,6440,16
2962,10,3834,3,18,6439,16
2963,10,3788,3,18,6439,16
2964,10,3741,3,18,6438,16
2965,10,3695,3,18,6437,16
2966,10,3649,3,18,6436,16
2967,10,3603,3,18,6436,16
2968,10,3557,3,18,6435,16
2969,10,3511,3,18,6434,16
2970,10,3465,3,18,6433,16
2971,10,3419,3,18,6433,16
